ID,Type,Node OK,Link OK,Arg Mismatch,Pred Tasks,Gold Tasks,Error Summary
65064524,chain,✗,✗,5,text summarizer -> audio effects -> video synchronization -> video stabilizer -> video-to-audio -> audio noise reduction,text summarizing -> audio enhancing -> video synchronization -> video stabilizing -> audio extraction -> noise reduction,node_mismatch; link_mismatch; arg_mismatch(5)
60051904,single,✓,✓,1,text translator,text translator,arg_mismatch(1)
25154005,chain,✓,✓,1,text search -> text paraphraser -> topic generator,text search -> text paraphraser -> topic generator,arg_mismatch(1)
67595861,chain,✗,✗,5,audio noise reduction -> audio noise reduction -> audio splicer -> audio-to-image -> image search (by image),audio splicer -> audio noise reduction -> audio-to-image -> image search (by image),node_mismatch; link_mismatch; arg_mismatch(5)
28199695,dag,✓,✓,2,url extractor -> audio downloader -> voice changer -> audio-to-image,url extractor -> audio downloader -> voice changer -> audio-to-image,arg_mismatch(2)
28112891,chain,✓,✓,1,image colorizer -> image-to-text -> text translator -> text-to-image,image colorizer -> image-to-text -> text translator -> text-to-image,arg_mismatch(1)
10798288,single,✗,✗,2,text search -> text summarizer,text search,node_mismatch; link_mismatch; arg_mismatch(2)
24112059,chain,✗,✗,3,image-to-text -> article spinner -> image search,image-to-text -> text search -> keyword extractor -> text paraphraser -> article spinner -> image search,node_mismatch; link_mismatch; arg_mismatch(3)
31508072,chain,✗,✗,3,image-to-text -> text translator -> text expander -> text sentiment analysis -> video voiceover,image-to-text -> text translator -> text sentiment analysis -> keyword extractor -> text expander -> video voiceover,node_mismatch; link_mismatch; arg_mismatch(3)
16553701,single,✓,✓,1,video speed changer,video speed changer,arg_mismatch(1)
29793502,chain,✓,✓,3,image search (by image) -> image stitcher -> image style transfer,image search (by image) -> image stitcher -> image style transfer,arg_mismatch(3)
12754598,chain,✗,✗,3,text simplifier -> text expander -> text-to-audio,text summarizer -> text expander -> text grammar checker -> text simplifier -> voice changer,node_mismatch; link_mismatch; arg_mismatch(3)
15859070,chain,✗,✗,3,url extractor -> text downloader -> text grammar checker -> text-to-audio -> audio-to-image,audio-to-image -> text downloader -> text grammar checker -> text-to-audio -> url extractor,node_mismatch; link_mismatch; arg_mismatch(3)
16540451,chain,✗,✗,3,text downloader -> topic generator,keyword extractor -> text paraphraser -> topic generator,node_mismatch; link_mismatch; arg_mismatch(3)
11950327,chain,✗,✗,3,text paraphraser -> text sentiment analysis -> text grammar checker,text paraphraser -> article spinner -> text sentiment analysis -> text grammar checker,node_mismatch; link_mismatch; arg_mismatch(3)
78276013,chain,✓,✓,1,url extractor -> audio downloader -> audio effects -> voice changer,url extractor -> audio downloader -> audio effects -> voice changer,arg_mismatch(1)
16101912,chain,✗,✗,4,image search (by image) -> image-to-text -> text summarizer,image downloader -> image search (by image) -> image-to-text -> text summarizer,node_mismatch; link_mismatch; arg_mismatch(4)
22524852,single,✓,✓,1,topic generator,topic generator,arg_mismatch(1)
87697259,single,✗,✗,2,video search -> video downloader,video search,node_mismatch; link_mismatch; arg_mismatch(2)
20561814,single,✓,✓,1,audio splicer,audio splicer,arg_mismatch(1)
10249031,chain,✗,✗,1,text translator -> topic generator -> text-to-video,text translator -> topic generator -> video creator,node_mismatch; link_mismatch; arg_mismatch(1)
28342419,chain,✗,✗,4,text search -> text-to-video -> text-to-audio -> video speed changer -> video synchronization,topic generator -> url extractor -> video downloader -> video speed changer -> video voiceover,node_mismatch; link_mismatch; arg_mismatch(4)
18490933,chain,✗,✓,2,video search -> topic generator,topic generator -> text search -> text summarization -> video search,node_mismatch; arg_mismatch(2)
26678387,chain,✗,✗,1,image search (by image) -> image-to-text,image search (by image) -> image-to-text -> topic generator,node_mismatch; link_mismatch; arg_mismatch(1)
29856744,single,✓,✓,1,voice changer,voice changer,arg_mismatch(1)
27017882,chain,✗,✗,3,video-to-audio -> audio-to-text -> text sentiment analysis -> text translator,video-to-text -> text sentiment analysis -> text translator,node_mismatch; link_mismatch; arg_mismatch(3)
56231059,single,✓,✓,1,text-to-image,text-to-image,arg_mismatch(1)
28244995,chain,✗,✗,1,image-to-text -> text translator -> text search -> text summarizer,image-to-text -> text translator -> web search -> text summarizer,node_mismatch; link_mismatch; arg_mismatch(1)
28058323,dag,✗,✗,3,text downloader -> text-to-video -> video speed changer -> video-to-image,text downloader -> text simplifier -> video speed changer -> video voiceover -> video-to-image,node_mismatch; link_mismatch; arg_mismatch(3)
14086810,chain,✓,✓,1,text-to-image -> image style transfer,text-to-image -> image style transfer,arg_mismatch(1)
27886086,single,✓,✓,1,text search,text search,arg_mismatch(1)
28769531,dag,✓,✓,1,image downloader -> text-to-image -> image-to-video,image downloader -> text-to-image -> image-to-video,arg_mismatch(1)
16273956,chain,✗,✗,3,video-to-audio -> audio-to-text -> text search -> text expander,video-to-text -> text search -> text expander,node_mismatch; link_mismatch; arg_mismatch(3)
28687369,dag,✗,✗,3,audio downloader -> audio-to-image -> voice changer -> image style transfer,audio downloader -> image style transfer -> audio-to-image -> voice changer,node_mismatch; link_mismatch; arg_mismatch(3)
25366646,chain,✗,✗,2,image colorizer -> image-to-text -> text-to-image -> image-to-video,image colorizer -> image-to-text -> image-to-video -> text-to-image,node_mismatch; link_mismatch; arg_mismatch(2)
23389437,dag,✓,✗,1,audio-to-image -> image colorizer -> image stitcher -> image-to-video,audio-to-image -> image colorizer -> image stitcher -> image-to-video,link_mismatch; arg_mismatch(1)
21419421,chain,✓,✓,2,text-to-audio -> audio splicer -> audio-to-image -> image stitcher,text-to-audio -> audio splicer -> audio-to-image -> image stitcher,arg_mismatch(2)
14406037,chain,✗,✗,2,text summarizer -> text-to-image -> video voiceover,text summarizer -> text simplifier -> text-to-video,node_mismatch; link_mismatch; arg_mismatch(2)
26021366,single,✓,✓,1,topic generator,topic generator,arg_mismatch(1)
22151910,chain,✗,✗,4,video-to-image -> video speed changer -> video voiceover,audio noise reduction -> audio-to-text -> video speed changer -> video voiceover -> video-to-image,node_mismatch; link_mismatch; arg_mismatch(4)
18415345,dag,✓,✗,1,text paraphraser -> text search -> text grammar checker -> url extractor,text paraphraser -> text search -> text grammar checker -> url extractor,link_mismatch; arg_mismatch(1)
16065760,chain,✗,✗,2,video voiceover -> audio splicer -> video synchronization,text-to-audio -> audio splicer -> video synchronization,node_mismatch; link_mismatch; arg_mismatch(2)
13499267,single,✓,✓,1,video speed changer,video speed changer,arg_mismatch(1)
19946937,dag,✗,✗,4,text paraphraser -> text sentiment analysis -> keyword extractor -> image search,article reformatter -> central theme identifier -> sentiment calculator -> image associate,node_mismatch; link_mismatch; arg_mismatch(4)
15805803,chain,✗,✗,2,text downloader -> text summarizer -> image search,text downloader -> text analyzer -> image search,node_mismatch; link_mismatch; arg_mismatch(2)
13355598,chain,✗,✗,1,text translator -> text summarizer -> text paraphraser -> text-to-image -> image search (by image),text translator -> text summarizer -> article spinner -> text-to-image -> image search (by image),node_mismatch; link_mismatch; arg_mismatch(1)
21731693,chain,✓,✗,3,video-to-audio -> audio-to-image -> image search (by image) -> image-to-text -> text paraphraser -> image search,video-to-audio -> audio-to-image -> image search (by image) -> image-to-text -> text paraphraser -> image search,link_mismatch; arg_mismatch(3)
17736127,chain,✗,✗,4,image stitcher -> image style transfer -> image colorizer,image downloader -> image collage maker -> image style transfer -> image colorizer,node_mismatch; link_mismatch; arg_mismatch(4)
33626891,chain,✗,✗,4,video-to-audio -> audio-to-image -> image colorizer -> image-to-text,video-to-audio -> audio-to-image -> image style transfer -> image colorizer -> image-to-text,node_mismatch; link_mismatch; arg_mismatch(4)
57648396,chain,✗,✗,7,video voiceover -> video stabilizer -> video-to-text -> text summarizer -> audio effects -> audio noise reduction,keyword extractor -> video voiceover -> video stabilizer -> video-to-text -> text summarizer -> audio effects -> audio noise reduction,node_mismatch; link_mismatch; arg_mismatch(7)
25026302,dag,✗,✗,3,text simplifier -> image search -> audio-to-image -> image-to-video,article spinner -> audio-to-image -> image search -> image-to-video,node_mismatch; link_mismatch; arg_mismatch(3)
34400494,dag,✗,✗,4,text downloader -> text-to-audio -> video synchronization -> audio-to-image,audio-to-image -> text downloader -> text-to-audio -> video synchronization,node_mismatch; link_mismatch; arg_mismatch(4)
16069775,chain,✓,✗,1,text-to-image -> image stitcher -> image search (by image) -> image style transfer,text-to-image -> image stitcher -> image search (by image) -> image style transfer,link_mismatch; arg_mismatch(1)
12407297,dag,✗,✗,2,video downloader -> video-to-audio -> video synchronization -> video-to-text,video downloader -> video-to-audio -> audio synchronization -> audio-to-text,node_mismatch; link_mismatch; arg_mismatch(2)
13612887,chain,✗,✗,2,text grammar checker -> url extractor -> text downloader -> text-to-image,text grammar checker -> url extractor -> web content downloader -> text-to-image,node_mismatch; link_mismatch; arg_mismatch(2)
14754685,chain,✗,✗,5,text expander -> url extractor -> audio downloader -> voice changer,audio downloader -> text expander -> text grammar checker -> url extractor -> voice changer,node_mismatch; link_mismatch; arg_mismatch(5)
32290614,single,✓,✓,1,audio effects,audio effects,arg_mismatch(1)
79729264,chain,✗,✗,6,image-to-text -> text search -> text-to-audio -> audio noise reduction -> audio-to-image,audio downloader -> audio noise reduction -> audio-to-image -> image-to-text -> text expander -> text search -> url extractor,node_mismatch; link_mismatch; arg_mismatch(6)
16430068,chain,✗,✗,3,topic generator -> text search -> article spinner,text expander -> topic generator -> text search -> article spinner,node_mismatch; link_mismatch; arg_mismatch(3)
14325869,chain,✓,✓,1,video-to-audio -> voice changer -> audio-to-image -> image stitcher,video-to-audio -> voice changer -> audio-to-image -> image stitcher,arg_mismatch(1)
18697098,dag,✗,✗,2,video speed changer -> audio splicer -> video synchronization,audio splicer -> video speed changer -> video synchronization,node_mismatch; link_mismatch; arg_mismatch(2)
23258361,dag,✓,✓,2,image-to-video -> video-to-audio -> voice changer -> audio effects,image-to-video -> video-to-audio -> voice changer -> audio effects,arg_mismatch(2)
24544309,chain,✗,✗,4,text search -> text downloader -> text-to-image -> image style transfer,text search -> article spinner -> text-to-image -> image colorizer -> image style transfer,node_mismatch; link_mismatch; arg_mismatch(4)
21240454,chain,✗,✗,3,video-to-audio -> audio-to-text -> topic generator -> text expander -> video voiceover,topic generator -> video voiceover,node_mismatch; link_mismatch; arg_mismatch(3)
19156117,chain,✗,✗,2,text translator -> text-to-image,text translator -> text-to-image -> image colorizer,node_mismatch; link_mismatch; arg_mismatch(2)
18441242,chain,✗,✗,3,text translator -> text expander -> text-to-audio -> audio-to-image -> image stitcher,text translator -> text expander -> audio effects -> audio-to-image -> image stitcher,node_mismatch; link_mismatch; arg_mismatch(3)
82036277,chain,✗,✗,2,text-to-image -> image-to-video,keyword extractor -> text expander -> text-to-video -> video editor,node_mismatch; link_mismatch; arg_mismatch(2)
37990524,single,✓,✓,1,url extractor,url extractor,arg_mismatch(1)
13282328,chain,✓,✓,1,video downloader -> video speed changer -> video voiceover,video downloader -> video speed changer -> video voiceover,arg_mismatch(1)
